ID: L3545 | OPERACAO: Locacao | TITULO: Prédio Comercial para alugar com 618m² no Jardim Faculdade - Sorocaba | BAIRRO: Jardim Emília | CIDADE: Sorocaba | AREA: 580m2 | QUARTOS: 0 | BANHEIROS: 8 | VAGAS: 9 | ALUGUEL: R$ 28000 | DESCRICAO: Este prédio comercial está situado em uma localização excelente e oferece uma infraestrutura completa para atender a diversas necessidades empresariais. Com estacionamento para aproximadamente 9 veículos e 2 vagas na lateral, e sete vagas frontais voltadas para a Washington Luiz, o edifício garante fácil acesso e comodidade para clientes e funcionários. Distribuído em três pavimentos, o prédio possui: Térreo: Um amplo salão com dois banheiros, ideal para acomodar um grande fluxo de pessoas. 1º Pavimento: Outro salão espaçoso, uma cozinha, quatro banheiros e uma entrada lateral que leva a uma cozinha maior, além de vestiários femininos e masculinos. 2º Pavimento: Um mezanino com um banheiro, oferecendo uma área adicional que pode ser adaptada às necessidades do negócio. Este espaço versátil e bem localizado é uma excelente oportunidade para empresas que buscam um imóvel pronto para operações comerciais, com todas as comodidades necessárias para funcionar com eficiência e conforto. Gostaria de saber mais informações ou agendar uma visita?. ref. 3545 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=3545
ID: V6012 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6012 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6012
ID: V6011 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6011 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6011
ID: V6010 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6010 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6010
ID: V6009 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6009 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6009
ID: V6008 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6008 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6008
ID: V6007 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6007 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6007
ID: V6006 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6006 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6006
ID: V6005 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6005 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6005
ID: V6004 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6004 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6004
ID: V6003 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6003 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6003
ID: V6002 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6002 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6002
ID: V6001 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6001 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6001
ID: V6000 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 6000 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=6000
ID: V5999 | OPERACAO: Venda | TITULO: Terreno Loteamento em Itapetininga | BAIRRO: Centro | CIDADE: Itapetininga | AREA: 0m2 | QUARTOS: 0 | BANHEIROS: 0 | VAGAS: 0 | ALUGUEL: R$ Sob consulta | DESCRICAO: Descubra a liberdade de escolher entre morar ou investir em um lote que une conforto, praticidade e valorização. Com opções para uso residencial e comercial, este novo empreendimento oferece infraestrutura completa, incluindo ruas amplas, iluminação pública e rede de água. Localizado a poucos minutos do centro de Itapetininga, você estará cercado por escolas, comércios, serviços essenciais e com fácil acesso às principais vias da cidade. Uma escolha inteligente para quem busca qualidade de vida ou quer garantir um investimento promissor em uma região em constante crescimento. - Loteamento aberto - Terrenos com metragem a partir de 150 m² - Lotes planos e prontos para construir - Financiamento direto com a loteadora - Entrada facilitada - Parcelas que cabem no bolso. ref. 5999 atualizado em 26/02. | LINK: https://www.juliocasas.com.br/pesquisa-de-imoveis/?codigo=5999
